zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,imageLink,daysOnZillow,isFeatured,shouldHighlight,brokerId,zestimate,rentZestimate,listing_sub_type,openHouse,isUnmappable,mediumImageLink,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,open_house_info,timeOnZillow,hiResImageLink,watchImageLink,tvImageLink,tvCollectionImageLink,tvHighResImageLink,desktopWebHdpImageLink,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,unit,lotAreaValue,lotAreaUnit,dateSold,videoCount,group_type,grouping_name,priceSuffix,providerListingID,newConstructionType,datePriceChanged,priceChange,priceReduction,isRentalWithBasePrice,comingSoonOnMarketDate
2076318873,203 Compton Cir APT A,94583,San Ramon,CA,37.77335,-121.978391,459000.0,1.0,1.0,685.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,49,False,False,0,459000.0,2181.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,459000.0,,1628299701000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,Apt A,685.0,sqft,,,,,,,,,,,,
18450879,3941 Crow Canyon Rd,94582,San Ramon,CA,37.785353,-121.953217,640000.0,2.0,2.0,922.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,78,False,False,0,640000.0,2562.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,640000.0,,1625788991000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,261652.0,,,,1343372400000.0,,,,,,,,,,,
240930983,7000 Camino Tassajara Rd,94526,Danville,CA,37.76884,-121.8722,5950000.0,3.0,3.0,1200.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,94,False,False,0,,3599.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,5950000.0,,1624347869000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,2719321.0,,188.41999540863176,acres,,,,,,,,,,,,
249601795,1850-1870 Bear Tree Rd,94583,San Ramon,CA,37.802609,-122.024778,3300000.0,4.0,3.0,3427.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,132,False,False,0,3300000.0,9640.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,3300000.0,,1621051476000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1187470.0,,22.014990817263545,acres,,,,,,,,1625122800000.0,-500000.0,"$500,000 (Jul 1)",,
68033169,19251 San Ramon Valley Blvd,94583,San Ramon,CA,37.744628,-121.9574,4295000.0,,,,LOT,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,146,False,False,0,,2400.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,4295000.0,,1619863170000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1010359.0,,0.7,acres,1513584000000.0,,,,,,,,,,,
19551111,1730 Halford Ave APT 243,95051,Santa Clara,CA,37.354068,-121.999241,639000.0,2.0,2.0,983.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,645667.0,2496.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,639000.0,,1632555180000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,577422.0,Apt 243,1568.0,sqft,1506668400000.0,,,,,,,,,,,
64761891,2250 Monroe St APT 194,95050,Santa Clara,CA,37.361383,-121.963127,539000.0,1.0,1.0,716.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,,2199.0,True,Sat. 1-3pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,539000.0,,1632552720000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,635000.0,Apt 194,716.0,sqft,1534489200000.0,,,,,,,,,,,
82955967,851 Monroe St,95050,Santa Clara,CA,37.347218,-121.946827,1399000.0,3.0,4.0,1840.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,1457097.0,4342.0,True,Sat. 2-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1399000.0,,1632543660000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,954024.0,,2683.0,sqft,1473750000000.0,,,,,,,,,,,
61322221,4348 Watson Cir,95054,Santa Clara,CA,37.399561,-121.948782,1499800.0,4.0,3.0,1657.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,1579343.0,4251.0,True,Sat. 1:30-4:30pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1499800.0,,1632536100000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,957081.0,,1794.0,sqft,1351753200000.0,,,,,,,,,,,
19597648,3360 Princeton Ct,95051,Santa Clara,CA,37.336569,-121.990023,1788888.0,2.0,4.0,1760.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,2039300.0,4330.0,True,Sat. 1:30-4:30pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1788888.0,,1632528120000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1474771.0,,7296.0,sqft,1430204400000.0,,,,,,,,,,,
19581435,870 Fremont St APT 102,95050,Santa Clara,CA,37.352094,-121.943748,899000.0,3.0,2.0,1408.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,931143.0,3198.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,899000.0,,1632515820000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,547268.0,Apt 102,871.0,sqft,1589353200000.0,,,,,,,,,,,
69301609,1865 Palm View Pl APT 128,95050,Santa Clara,CA,37.357096,-121.959201,648988.0,1.0,1.0,760.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,655624.0,2206.0,True,Sun. 1-3pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,648988.0,,1632473640000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,541216.0,Apt 128,1733.0,sqft,1477033200000.0,,,,,,,,,,,
19488460,4916 Plaza Escuela,95054,Santa Clara,CA,37.404574,-121.964813,724000.0,2.0,2.0,1080.0,TOWNHOUSE,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,0,False,False,0,740837.0,2952.0,True,Sat. 1:30-4:30pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,724000.0,,1632469140000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,620806.0,,945.0,sqft,1476774000000.0,,,,,,,,,,,
19488567,2168 Avenida De Las Flores,95054,Santa Clara,CA,37.402648,-121.962819,1588888.0,3.0,4.0,1850.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,1,False,False,0,1692488.0,4378.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1588888.0,,1632444480000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,318805.0,,6337.0,sqft,1626764400000.0,,,,,,,,,,,
19593947,1372 McPherson St,95051,Santa Clara,CA,37.35023,-121.989574,1290000.0,2.0,3.0,1166.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,1,False,False,0,1347300.0,3797.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1290000.0,,1632430620000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,217266.0,,5000.0,sqft,,,,,,,,,,,,
19554902,3408 Saint Marys Pl,95051,Santa Clara,CA,37.365867,-121.989877,1768888.0,3.0,5.0,2352.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,1,False,False,0,1957100.0,5166.0,True,Fri. 12-3pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1768888.0,,1632405900000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1004548.0,,7270.0,sqft,1179817200000.0,,,,,,,,,,,
69300086,3901 Lick Mill Blvd APT 110,95054,Santa Clara,CA,37.396396,-121.942738,690000.0,1.0,1.0,900.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,1,False,False,0,696491.0,2562.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,690000.0,,1632401520000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,359980.0,Apt 110,900.0,sqft,1277881200000.0,,,,,,,,,,,
19595584,949 White Dr,95051,Santa Clara,CA,37.342987,-121.972327,1398000.0,2.0,3.0,1517.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,1,False,False,0,1443000.0,4095.0,True,Sat. 2-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1398000.0,,1632378180000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,393141.0,,5850.0,sqft,864975600000.0,,,,,,,,,,,
61322111,984 Garrity Way,95054,Santa Clara,CA,37.398822,-121.950965,2399000.0,4.0,5.0,3113.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,1,False,False,0,2492699.0,5999.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2399000.0,,1632378060000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1225925.0,,4673.0,sqft,1093590000000.0,,,,,,,,,,,
19618542,476 Giannini Dr,95051,Santa Clara,CA,37.3309,-122.002303,2150000.0,3.0,5.0,2331.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,2,False,False,0,2352200.0,4995.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,2150000.0,,1632357660000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,1219527.0,,6878.0,sqft,1373266800000.0,,,,,,,,,,,
19551306,3735 Terstena Pl APT 158,95051,Santa Clara,CA,37.358299,-121.999698,680000.0,1.0,2.0,912.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,2,False,False,0,681238.0,2499.0,True,Sat. 1:30-4:30pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,680000.0,,1632312660000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,356030.0,Apt 158,871.0,sqft,1627974000000.0,,,,,,,,,,,
325805890,3016 Lamory Pl,95051,Santa Clara,CA,37.348675,-121.984325,1908000.0,4.0,4.0,2229.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,2,False,False,0,1938446.0,5198.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1908000.0,,1632291660000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,259875.0,,1224.0,sqft,,,,,,,,,,,,
2072084865,"Belmont Plan, East Lawrence Station",95051,Santa Clara,CA,37.3754,-121.9873,1644995.0,4.0,4.0,1943.0,TOWNHOUSE,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,3,False,False,0,,3432.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1644995.0,,1632197760000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,True,False,USD,USA,,# BOL0UN,,,,,BUILDER_COMMUNITY,East Lawrence Station,+,29358966,BUILDER_PLAN,,,,,
2072084866,"Westfield Plan, East Lawrence Station",95051,Santa Clara,CA,37.3754,-121.9873,1714995.0,4.0,4.0,2154.0,TOWNHOUSE,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,4,False,False,0,,3432.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1714995.0,,1632111360000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,True,False,USD,USA,,# T6JEXG,,,,,BUILDER_COMMUNITY,East Lawrence Station,+,29358966,BUILDER_PLAN,1630134000000.0,10000.0,,,
2072084863,"Mateo Plan, East Lawrence Station",95051,Santa Clara,CA,37.3754,-121.9873,1214995.0,3.0,2.0,1205.0,TOWNHOUSE,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,5,False,False,0,,3432.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1214995.0,,1632024960000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,True,False,USD,USA,,# J8TW6V,,,,,BUILDER_COMMUNITY,East Lawrence Station,+,29358966,BUILDER_PLAN,1630134000000.0,10000.0,,,
19597493,1400 Bowe Ave APT 1701,95051,Santa Clara,CA,37.350343,-121.973712,789000.0,2.0,2.0,1062.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,6,False,False,0,809979.0,2749.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,789000.0,,1632015480000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,764694.0,Apt 1701,1306.0,sqft,1505458800000.0,,,,,,,,,,,
19487982,871 Clyde Ave,95054,Santa Clara,CA,37.391148,-121.94987,1249999.0,2.0,3.0,1568.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,6,False,False,0,1279500.0,3994.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1249999.0,,1631961487000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,560629.0,,7500.0,sqft,1275030000000.0,,,,,,,,,,,
19607608,237 N Henry Ave,95050,Santa Clara,CA,37.324596,-121.955552,1600000.0,2.0,3.0,1450.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,6,False,False,0,1659392.0,4069.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1600000.0,,1631950380000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,337469.0,,9757.0,sqft,,,,,,,,,,,,
2068457280,954 Kiely Blvd E,95051,Santa Clara,CA,37.342879,-121.980497,387000.0,1.0,1.0,440.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,6,False,False,0,,,True,Sat. 1:30-4:30pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,387000.0,,1631933580000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,,,,,,,,,,,,,,,,
2079032815,"Ruby Plan, Apex at Lawrence Station",95051,Santa Clara,CA,37.375382,-121.987325,983995.0,1.0,1.0,936.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,7,False,False,0,,3432.0,True,,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,983995.0,,1631895360000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,True,False,USD,USA,,# 5Y9KVO,,,,,BUILDER_COMMUNITY,Apex at Lawrence Station,+,28828766,BUILDER_PLAN,1632380400000.0,60000.0,,,
69300220,3901 Lick Mill Blvd APT 340,95054,Santa Clara,CA,37.396396,-121.942738,699888.0,1.0,1.0,834.0,CONDO,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,7,False,False,0,706148.0,2496.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,699888.0,,1631877420000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,447232.0,Apt 340,871.0,sqft,1380870000000.0,,,,,,,,,,,
19490501,4154 Cheeney St,95054,Santa Clara,CA,37.391985,-121.960553,1198888.0,1.0,3.0,1072.0,SINGLE_FAMILY,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,7,False,False,0,1287500.0,3087.0,True,Sat. 11:30am-1:30pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,1198888.0,,1631873351000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,122145.0,,7850.0,sqft,1618902000000.0,,,,,,,,,,,
19557833,2070 Elm Leaf Ct,95050,Santa Clara,CA,37.359709,-121.964051,895000.0,2.0,2.0,1256.0,TOWNHOUSE,FOR_SALE,https://www.zillowstatic.com/static/images/nophoto_p_g.png,8,False,False,0,925877.0,2996.0,True,Sat. 1-4pm,False,https://www.zillowstatic.com/static/images/nophoto_p_c.png,False,FOR_SALE,895000.0,,1631840640000.0,https://www.zillowstatic.com/static/images/nophoto_p_f.png,https://www.zillowstatic.com/static/images/nophoto_p_j.png,https://www.zillowstatic.com/static/images/nophoto_p_m.png,https://www.zillowstatic.com/static/images/nophoto_p_l.png,https://www.zillowstatic.com/static/images/nophoto_p_n.png,https://www.zillowstatic.com/static/images/nophoto_p_h.png,True,False,False,USD,USA,470880.0,,831.0,sqft,1314774000000.0,,,,,,,,,,,
