zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,daysOnZillow,zestimate,rentZestimate,timeOnZillow,taxAssessedValue,lotAreaValue,dateSold,CalendarYear built,Price Square FeetPrice/sqft,HasFlooring,HasHeating,HasCooling,GarageSpaces,HasLaundary,FirePlaces,HasPool,HasSecurity,Stories,Livability,Crime,Employment,Housing,Schools
18435198,244 Live Oak Dr,94506,Danville,CA,37.825201,-121.91950700000001,1965000.0,3,4,2806.0,SINGLE_FAMILY,0,1726100.0,5749.0,2021-09-24 03:43:09.000000,919425.0,9243.0,2010-04-12 07:00:00.000000,1981,700.0,Yes,Yes,Yes,3,Yes,2,Yes,Yes,2,86,A+,A+,D,A+
18435222,450 Live Oak Dr,94506,Danville,CA,37.827038,-121.92106100000001,1750000.0,3,4,2751.0,SINGLE_FAMILY,0,1750000.0,5669.0,2021-09-24 02:48:00.000000,754157.0,5758.0,2021-03-30 07:00:00.000000,1984,636.0,Yes,Yes,Yes,2,No,0,No,No,0,86,A+,A+,D,A+
18459173,655 Silver Lake Dr,94526,Danville,CA,37.787259999999996,-121.960002,1200000.0,2,3,1539.0,TOWNHOUSE,1,1171500.0,3899.0,2021-09-24 01:18:24.000000,926479.0,3600.0,2019-03-05 08:00:00.000000,1977,780.0,Yes,Yes,Yes,2,Yes,2,Yes,Yes,1,86,A+,A+,D,A+
119676068,608 Elworthy Ranch Ln,94526,Danville,CA,37.800863,-121.989562,1288888.0,3,3,1807.0,SINGLE_FAMILY,1,1231200.0,4069.0,2021-09-24 00:20:19.000000,953274.0,2650.0,2019-03-01 08:00:00.000000,2015,713.0,Yes,Yes,Yes,2,Yes,1,Yes,No,2,86,A+,A+,D,A+
18428468,230 Verde Mesa Dr,94526,Danville,CA,37.842438,-121.973432,1650000.0,4,4,2465.0,SINGLE_FAMILY,1,1723600.0,5439.0,2021-09-23 10:43:15.000000,758295.0,9790.0,2012-01-12 08:00:00.000000,1956,669.0,Yes,Yes,Yes,2,Yes,1,No,Yes,2,86,A+,A+,D,A+
82799918,109 Menton Ct,94506,Danville,CA,37.796886,-121.895444,1699000.0,3,4,2628.0,SINGLE_FAMILY,1,1747500.0,4934.0,2021-09-23 10:28:17.000000,1071377.0,5850.0,2020-02-19 08:00:00.000000,2007,646.0,Yes,Yes,Yes,2,Yes,1,No,No,2,86,A+,A+,D,A+
61237509,36 Sherburne Hills Rd,94526,Danville,CA,37.804161,-121.95331499999999,2365000.0,4,5,4640.0,SINGLE_FAMILY,1,2548000.0,7501.0,2021-09-23 05:38:29.000000,1765979.0,146797.0,2018-01-10 08:00:00.000000,1985,510.0,Yes,Yes,Yes,2,Yes,3,Yes,Yes,2,86,A+,A+,D,A+
50918332,968 La Gonda Way,94526,Danville,CA,37.837745,-122.01546699999999,2100000.0,4,6,1975.0,SINGLE_FAMILY,1,1757400.0,6413.0,2021-09-23 05:38:29.000000,289645.0,36024.0,,1965,1063.0,Yes,Yes,Yes,4,Yes,2,Yes,No,1,86,A+,A+,D,A+
111414693,5268 Bengali St,94506,Danville,CA,37.796254,-121.87817,1799000.0,3,4,2921.0,SINGLE_FAMILY,1,1880800.0,4900.0,2021-09-23 05:18:10.000000,1193768.0,5981.0,2013-12-18 08:00:00.000000,2013,616.0,Yes,Yes,Yes,2,Yes,0,No,Yes,2,86,A+,A+,D,A+
18460993,3384 Deer Hollow Dr,94506,Danville,CA,37.811232000000004,-121.881547,2650000.0,5,5,4180.0,SINGLE_FAMILY,1,2695000.0,7873.0,2021-09-23 04:43:09.000000,1167713.0,20232.999999999996,,1990,634.0,Yes,Yes,Yes,3,Yes,3,Yes,No,2,86,A+,A+,D,A+
18430831,20 Alamo Springs Ct,94526,Danville,CA,37.844408,-122.01366100000001,4295000.0,5,5,6226.0,SINGLE_FAMILY,1,4295000.0,11851.0,2021-09-23 03:18:13.000000,2249509.0,45433.000000000015,1999-02-01 08:00:00.000000,2000,690.0,Yes,Yes,Yes,3,Yes,2,Yes,No,2,86,A+,A+,D,A+
18437619,135 Provence Rd,94506,Danville,CA,37.794338,-121.89739399999999,2198000.0,3,5,3853.0,SINGLE_FAMILY,1,2318200.0,6256.0,2021-09-23 01:38:12.000000,1224072.0,8320.0,2000-11-22 08:00:00.000000,2000,570.0,Yes,Yes,Yes,3,Yes,1,Yes,No,2,86,A+,A+,D,A+
18456817,340 Barrett Cir,94526,Danville,CA,37.793988,-121.970928,1675000.0,3,3,2488.0,SINGLE_FAMILY,2,1675000.0,4992.0,2021-09-22 21:28:07.000000,956518.0,9200.0,2014-04-22 07:00:00.000000,1968,673.0,Yes,Yes,Yes,2,Yes,1,Yes,No,1,86,A+,A+,D,A+
18459908,3041 Fostoria Cir,94526,Danville,CA,37.782838,-121.969497,630000.0,2,2,1026.0,CONDO,2,630000.0,2703.0,2021-09-22 11:13:11.000000,546199.0,286533.7060621498,2018-10-10 07:00:00.000000,1991,614.0,Yes,Yes,Yes,1,Yes,0,No,Yes,1,86,A+,A+,D,A+
18458716,689 Saint George Rd,94526,Danville,CA,37.791288,-121.95603100000001,1599000.0,2,4,1948.0,SINGLE_FAMILY,2,1611500.0,4028.0,2021-09-22 09:38:05.000000,1166125.0,5000.0,2017-04-17 07:00:00.000000,1977,821.0,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,86,A+,A+,D,A+
18437059,40 Haskins Ranch Cir,94506,Danville,CA,37.795006,-121.913748,1399000.0,3,4,1896.0,SINGLE_FAMILY,3,1445300.0,4244.0,2021-09-21 16:03:27.000000,496178.0,9000.0,,1993,738.0,Yes,Yes,Yes,2,Yes,1,No,No,2,86,A+,A+,D,A+
249604614,1351 Amalfi Ct,94583,San Ramon,CA,37.782534000000005,-121.98893100000001,1989000.0,5,4,3649.0,SINGLE_FAMILY,3,2245200.0,6097.0,2021-09-21 07:38:29.000000,1524208.0,6141.0,2019-04-26 07:00:00.000000,2018,545.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,2,86,A+,A,C-,A+
95385995,3402 Fostoria Way UNIT 112,94526,Danville,CA,37.78322,-121.968402,670000.0,2,2,886.0,CONDO,3,670000.0,2723.0,2021-09-21 05:05:10.000000,453027.0,286533.7060621498,2009-11-23 08:00:00.000000,2009,756.0,Yes,Yes,Yes,1,Yes,0,No,Yes,1,86,A+,A+,D,A+
18460798,3678 Deer Trail Dr,94506,Danville,CA,37.805995,-121.887401,2080000.0,3,4,2926.0,SINGLE_FAMILY,6,2084100.0,5880.0,2021-09-18 22:43:10.000000,1625000.0,7150.0,2020-07-24 07:00:00.000000,1989,711.0,Yes,Yes,Yes,3,Yes,3,No,Yes,1,86,A+,A+,D,A+
18438381,254 Scotts Mill Ct,94526,Danville,CA,37.811081,-121.97655800000001,1849950.0,3,4,2737.0,SINGLE_FAMILY,6,1904600.0,5908.0,2021-09-18 04:48:21.000000,303374.0,13000.000000000002,,1972,676.0,Yes,Yes,Yes,3,Yes,2,Yes,Yes,2,86,A+,A+,D,A+
2077631179,"Residence Two Plan, The Preserve : Highlands",94583,San Ramon,CA,37.7802,-121.9886,2095880.0,3,4,3060.0,SINGLE_FAMILY,7,2095880.0,2600.0,2021-09-17 16:16:00.000000,514005.0,286533.7060621498,,2021,685.0,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
18458389,312 Borica Dr,94526,Danville,CA,37.797859,-121.964028,1799999.0,3,4,2423.0,SINGLE_FAMILY,8,1800013.0,5281.0,2021-09-17 00:33:00.000000,1160284.0,10118.0,2014-08-19 07:00:00.000000,1976,743.0,Yes,Yes,Yes,3,Yes,0,No,No,0,86,A+,A+,D,A+
2077631177,"Residence Five Plan, The Preserve : Highlands",94583,San Ramon,CA,37.7802,-121.9886,2199880.0,5,4,3650.0,SINGLE_FAMILY,8,2199880.0,2600.0,2021-09-16 16:16:00.000000,514005.0,286533.7060621498,,2021,603.0,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
18440044,57 Summer Hill Ct,94526,Danville,CA,37.793313,-121.98625200000001,1150000.0,3,3,1459.0,SINGLE_FAMILY,8,1150010.0,4022.0,2021-09-16 05:17:00.000000,929751.0,3040.0,2004-07-28 07:00:00.000000,1988,788.0,Yes,Yes,Yes,1,Yes,0,No,No,0,86,A+,A+,D,A+
2077631178,"Residence Three Plan, The Preserve : Highlands",94583,San Ramon,CA,37.7802,-121.9886,2160880.0,3,4,3221.0,SINGLE_FAMILY,9,2160880.0,2600.0,2021-09-15 16:16:00.000000,514005.0,286533.7060621498,,2021,671.0,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
95427573,86 Oakridge Ct,94506,Danville,CA,37.822990000000004,-121.925702,3999500.0,5,5,4523.0,SINGLE_FAMILY,10,3999500.0,12819.0,2021-09-14 03:48:13.000000,2515382.0,183374.99999999997,2015-11-25 08:00:00.000000,2014,884.0,Yes,Yes,Yes,3,Yes,2,No,No,2,86,A+,A+,D,A+
2077631176,"Residence One Plan, The Preserve : Highlands",94583,San Ramon,CA,37.7802,-121.9886,2034880.0,3,4,2829.0,SINGLE_FAMILY,11,2034880.0,2600.0,2021-09-13 16:16:00.000000,514005.0,286533.7060621498,,2021,719.0,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
18430157,394 Ilo Ln APT 302,94526,Danville,CA,37.827042,-121.997685,595000.0,2,2,1012.0,CONDO,12,595000.0,2679.0,2021-09-12 11:13:16.000000,536100.0,875.0,2018-03-26 07:00:00.000000,1964,588.0,Yes,Yes,Yes,0,Yes,1,Yes,No,2,86,A+,A+,D,A+
18460494,805 Eastbrook Ct,94506,Danville,CA,37.799808,-121.88791100000002,1698000.0,3,4,3278.0,SINGLE_FAMILY,13,1698600.0,5854.0,2021-09-11 14:48:10.000000,975818.0,7900.0,2002-04-19 07:00:00.000000,1990,518.0,Yes,Yes,Yes,3,Yes,2,Yes,No,2,86,A+,A+,D,A+
2077631182,"Residence Four Plan, The Preserve : Highlands",94583,San Ramon,CA,37.7802,-121.9886,2180880.0,3,4,3508.0,SINGLE_FAMILY,16,2180880.0,2600.0,2021-09-08 16:16:00.000000,514005.0,286533.7060621498,,2021,622.0,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
18439713,228 Jewel Ter,94526,Danville,CA,37.801057,-121.98960100000001,874888.0,3,3,1559.0,TOWNHOUSE,20,880500.0,3549.0,2021-09-04 04:28:22.000000,542466.0,1431.0,2013-08-15 07:00:00.000000,1979,561.0,Yes,Yes,Yes,2,Yes,0,Yes,No,2,86,A+,A+,D,A+
18455100,1 Ashland Way,94506,Danville,CA,37.800135,-121.93684499999999,1788800.0,3,4,3102.0,SINGLE_FAMILY,21,1789100.0,5499.0,2021-09-03 10:58:15.000000,1099215.0,6150.0,2014-09-12 07:00:00.000000,1988,577.0,Yes,Yes,Yes,2,Yes,4,Yes,Yes,2,86,A+,A+,D,A+
18434797,528 Blackhawk Club Dr,94506,Danville,CA,37.814121,-121.91876200000002,4299000.0,6,5,4806.0,SINGLE_FAMILY,24,4299000.0,8494.0,2021-08-31 23:58:12.000000,1574360.0,35200.0,2003-04-17 07:00:00.000000,2004,895.0,Yes,Yes,Yes,6,Yes,3,Yes,Yes,1,86,A+,A+,D,A+
18454482,527 Old Farm Rd,94526,Danville,CA,37.813794,-121.985193,1899000.0,3,5,2250.0,SINGLE_FAMILY,27,1900300.0,5675.0,2021-08-28 04:53:12.000000,424202.0,15200.000000000002,1994-02-02 08:00:00.000000,1978,844.0,Yes,Yes,Yes,3,Yes,1,No,Yes,1,86,A+,A+,D,A+
18431701,477 Veda Dr,94526,Danville,CA,37.824667,-122.009887,4699000.0,5,4,4500.0,SINGLE_FAMILY,28,4699000.0,13727.0,2021-08-27 04:33:10.000000,1365000.0,13225.0,,2022,1044.0,Yes,Yes,Yes,2,Yes,2,Yes,Yes,2,86,A+,A+,D,A+
18461165,5471 Blackhawk Dr,94506,Danville,CA,37.803256,-121.88451699999999,3600000.0,5,5,6098.0,SINGLE_FAMILY,29,3150000.0,9202.0,2021-08-26 04:28:11.000000,2437290.0,18900.000000000004,2018-09-13 07:00:00.000000,1990,590.0,Yes,Yes,Yes,4,Yes,3,Yes,Yes,2,86,A+,A+,D,A+
18439040,134 El Dorado Ave,94526,Danville,CA,37.818466,-121.99808300000001,1650000.0,3,3,1805.0,SINGLE_FAMILY,34,1650000.0,3969.0,2021-08-21 02:23:24.000000,2070000.0,2100.0,2020-11-13 08:00:00.000000,2022,914.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,2,86,A+,A+,D,A+
2068754970,142 El Dorado Ave,94526,Danville,CA,37.818314,-121.99841299999999,1650000.0,3,3,1805.0,SINGLE_FAMILY,34,1650000.0,4500.0,2021-08-21 02:23:24.000000,514005.0,2100.0,,2022,914.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,2,86,A+,A+,D,A+
95443202,420 Bent Oak Pl,94506,Danville,CA,37.811785,-121.89544099999999,4950000.0,6,5,5500.0,SINGLE_FAMILY,37,4950000.0,14460.0,2021-08-18 12:53:14.000000,530129.0,22400.000000000004,,2022,900.0,Yes,Yes,Yes,3,Yes,4,No,No,2,86,A+,A+,D,A+
2070079808,5621 Highland Rd,94588,Pleasanton,CA,37.779796000000005,-121.856544,5500000.0,3,3,3350.0,SINGLE_FAMILY,42,5500000.0,16068.0,2021-08-13 08:43:19.000000,514005.0,1292424.9999999998,,1986,1642.0,Yes,Yes,Yes,2,Yes,3,Yes,Yes,0,83,A-,A,C-,A+
18452490,9 Creekledge Ct,94506,Danville,CA,37.829968,-121.95343799999999,2980000.0,5,5,5227.0,SINGLE_FAMILY,49,2980019.0,9482.0,2021-08-07 00:33:00.000000,2398766.0,22001.999999999996,2006-04-24 07:00:00.000000,1991,570.0,Yes,Yes,Yes,3,Yes,0,No,Yes,0,86,A+,A+,D,A+
18434804,41 Willow Creek Ln,94506,Danville,CA,37.81109,-121.92096000000001,5888888.0,8,6,7000.0,SINGLE_FAMILY,77,5882300.0,17204.0,2021-07-09 23:13:14.000000,3718394.0,96658.0,2016-04-29 07:00:00.000000,1981,841.0,Yes,Yes,Yes,5,Yes,5,Yes,No,0,86,A+,A+,D,A+
18432998,891 Diablo Rd,94526,Danville,CA,37.830587,-121.98441499999998,1425000.0,2,2,1104.0,SINGLE_FAMILY,85,1425000.0,3170.0,2021-07-02 01:08:16.000000,959842.0,22085.000000000004,2019-08-20 07:00:00.000000,1958,1291.0,Yes,Yes,Yes,2,Yes,1,No,Yes,1,86,A+,A+,D,A+
18435719,901 Eagle Ridge Dr,94506,Danville,CA,37.818714,-121.90399099999999,4500000.0,6,4,7010.0,SINGLE_FAMILY,-1,5021600.0,14781.0,2021-10-04 15:42:02.611833,4531633.0,43700.0,2003-10-17 07:00:00.000000,1989,642.0,Yes,Yes,Yes,4,Yes,3,Yes,Yes,2,86,A+,A+,D,A+
18461031,16 E Ridge Ct,94506,Danville,CA,37.816482,-121.88110400000001,4688800.0,6,5,7172.0,SINGLE_FAMILY,293,4688800.0,4500.0,2020-12-05 09:05:28.000000,4330854.0,26869.999999999996,2018-01-31 08:00:00.000000,1989,654.0,Yes,Yes,Yes,5,Yes,3,Yes,Yes,2,86,A+,A+,D,A+
2112326753,3100 Finley Rd,94506,Danville,CA,37.816798999999996,-121.858121,4995000.0,5,5,5000.0,SINGLE_FAMILY,293,4995000.0,7156.0,2020-12-05 09:05:23.000000,514005.0,3801046.0,,1991,999.0,Yes,Yes,Yes,4,Yes,4,Yes,No,2,86,A+,A+,D,A+
25063167,7948 Countess Ct,94568,Dublin,CA,37.716527,-121.939233,985999.0,2,3,1116.0,SINGLE_FAMILY,0,915800.0,3300.0,2021-09-25 03:08:14.000000,229965.0,6831.0,,1960,884.0,Yes,Yes,Yes,2,Yes,0,No,No,1,84,B+,A,C,A+
333757442,5906 Easton Rd,94568,Dublin,CA,37.711896,-121.89371200000001,1249000.0,4,4,2333.0,CONDO,0,1151900.0,4500.0,2021-09-24 22:58:22.000000,970100.0,286533.7060621498,2020-09-25 07:00:00.000000,2020,535.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,3,84,B+,A,C,A+
63084970,4420 Fitzwilliam St,94568,Dublin,CA,37.707985,-121.862876,799000.0,2,2,1519.0,CONDO,0,806200.0,3192.0,2021-09-24 07:48:15.000000,377116.0,286533.7060621498,2012-04-10 07:00:00.000000,2004,526.0,Yes,Yes,Yes,2,Yes,1,Yes,Yes,3,84,B+,A,C,A+
116149953,4528 Fabriano Pl,94568,Dublin,CA,37.710119,-121.86183,1459000.0,4,4,2557.0,SINGLE_FAMILY,0,1484500.0,4600.0,2021-09-24 07:13:12.000000,841383.0,2955.0,2013-06-11 07:00:00.000000,2013,571.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,3,84,B+,A,C,A+
25065884,6793 Maple Dr,94568,Dublin,CA,37.707685,-121.922592,979000.0,2,3,1446.0,SINGLE_FAMILY,0,979000.0,4500.0,2021-09-24 07:13:12.000000,74521.0,6007.0,,1966,677.0,Yes,Yes,Yes,2,Yes,1,No,Yes,1,84,B+,A,C,A+
25073565,7448 Brigadoon Way,94568,Dublin,CA,37.700835,-121.95812099999999,699800.0,2,2,1103.0,CONDO,0,788300.0,2934.0,2021-09-24 05:33:16.000000,546043.0,286533.7060621498,2008-03-04 08:00:00.000000,1996,634.0,Yes,Yes,Yes,1,Yes,1,Yes,No,2,84,B+,A,C,A+
25070088,7063 Dublin Meadows St APT G,94568,Dublin,CA,37.717141999999996,-121.913283,699950.0,2,3,1215.0,CONDO,0,746000.0,3096.0,2021-09-24 02:33:25.000000,658856.0,286533.7060621498,2006-06-15 07:00:00.000000,1992,576.0,Yes,Yes,Yes,1,Yes,1,Yes,Yes,1,84,B+,A,C,A+
63085044,4325 Clarinbridge Cir,94568,Dublin,CA,37.705861,-121.866744,799000.0,2,2,1420.0,CONDO,1,821100.0,3065.0,2021-09-24 01:23:26.000000,725000.0,286533.7060621498,2005-10-13 07:00:00.000000,2004,563.0,Yes,Yes,Yes,2,Yes,1,Yes,No,1,84,B+,A,C,A+
25065759,7024 Allegheny Dr,94568,Dublin,CA,37.70966,-121.92424199999999,1075000.0,2,3,1458.0,SINGLE_FAMILY,1,1075000.0,4500.0,2021-09-24 00:28:15.000000,99442.0,5781.0,,1966,737.0,Yes,Yes,Yes,2,Yes,1,Yes,Yes,1,84,B+,A,C,A+
122160532,6482 Tralee Village Dr,94568,Dublin,CA,37.70548,-121.911578,1095000.0,4,4,2372.0,CONDO,1,1195300.0,4250.0,2021-09-23 22:28:15.000000,788312.0,286533.7060621498,2014-12-23 08:00:00.000000,2014,462.0,Yes,Yes,Yes,2,Yes,0,Yes,No,3,84,B+,A,C,A+
25063473,7700 Gardella Dr,94568,Dublin,CA,37.710932,-121.93543400000001,1298000.0,2,4,1732.0,SINGLE_FAMILY,1,1225000.0,3800.0,2021-09-23 11:33:16.000000,313747.0,10164.0,1993-06-17 07:00:00.000000,1960,749.0,Yes,Yes,Yes,1,Yes,2,Yes,Yes,1,84,B+,A,C,A+
122160127,3379 Central Pkwy,94568,Dublin,CA,37.709159,-121.86323700000001,1088000.0,3,3,1951.0,CONDO,1,1175000.0,3734.0,2021-09-23 03:53:04.000000,853030.0,286533.7060621498,2016-02-09 08:00:00.000000,2015,558.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,2,84,B+,A,C,A+
153093935,5326 Campus Dr,94568,Dublin,CA,37.705642,-121.896479,1020000.0,3,4,1756.0,TOWNHOUSE,1,1090900.0,3781.0,2021-09-23 02:18:19.000000,832058.0,286533.7060621498,,2015,581.0,Yes,Yes,Yes,2,Yes,0,No,No,3,84,B+,A,C,A+
250133531,5508 El Dorado Ln,94568,Dublin,CA,37.707763,-121.897603,849999.0,3,2,1348.0,TOWNHOUSE,2,874600.0,3499.0,2021-09-23 00:33:21.000000,762518.0,286533.7060621498,2018-03-23 07:00:00.000000,2018,631.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,3,84,B+,A,C,A+
68027254,4257 Clarinbridge Cir,94568,Dublin,CA,37.706807,-121.86638799999999,798000.0,2,2,1420.0,CONDO,2,829000.0,2981.0,2021-09-23 00:33:21.000000,752275.0,286533.7060621498,2006-01-25 08:00:00.000000,2004,562.0,Yes,Yes,Yes,2,Yes,1,Yes,No,1,84,B+,A,C,A+
25070532,11474 Winding Trail Ln,94568,Dublin,CA,37.706653,-121.94703200000001,878000.0,3,3,1528.0,TOWNHOUSE,2,932500.0,3513.0,2021-09-22 21:33:18.000000,851447.0,1850.0,2018-04-11 07:00:00.000000,1988,575.0,Yes,Yes,Yes,2,Yes,1,Yes,No,2,84,B+,A,C,A+
25064830,6918 Brighton Dr,94568,Dublin,CA,37.717690999999995,-121.92154599999999,1175000.0,2,3,1383.0,SINGLE_FAMILY,2,1286900.0,3349.0,2021-09-22 03:28:27.000000,258140.0,6510.0,2005-04-20 07:00:00.000000,1964,850.0,Yes,Yes,Yes,2,Yes,1,No,No,1,84,B+,A,C,A+
2071057470,"Residence Three Plan, Boulevard : Downing",94568,Dublin,CA,37.7076,-121.8969,1131880.0,3,3,2238.0,TOWNHOUSE,3,1131880.0,3593.0,2021-09-21 08:16:00.000000,514005.0,286533.7060621498,,2021,506.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
2071057472,"Residence Four Plan, Boulevard : Downing",94568,Dublin,CA,37.7076,-121.8969,1197880.0,3,4,2492.0,TOWNHOUSE,3,1197880.0,3593.0,2021-09-21 04:16:00.000000,514005.0,286533.7060621498,,2021,481.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
2071057471,"Residence Two Plan, Boulevard : Downing",94568,Dublin,CA,37.7076,-121.8969,1069880.0,3,3,1899.0,TOWNHOUSE,5,1069880.0,3593.0,2021-09-19 08:16:00.000000,514005.0,286533.7060621498,,2021,563.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
25070234,6953 Stagecoach Rd APT D,94568,Dublin,CA,37.715118,-121.91418300000001,475000.0,1,1,805.0,CONDO,5,512100.0,2117.0,2021-09-19 03:28:21.000000,345857.0,286533.7060621498,2003-04-08 07:00:00.000000,1992,590.0,Yes,Yes,Yes,0,Yes,1,Yes,Yes,1,84,B+,A,C,A+
122160492,3219 Central Pkwy,94568,Dublin,CA,37.708812,-121.860382,1298000.0,4,4,2704.0,CONDO,5,1405800.0,4684.0,2021-09-19 01:58:05.000000,1007152.0,286533.7060621498,2015-04-24 07:00:00.000000,2014,480.0,Yes,Yes,Yes,2,Yes,0,Yes,Yes,3,84,B+,A,C,A+
25071469,6520 Nottingham Pl,94568,Dublin,CA,37.723380999999996,-121.91343700000002,789000.0,3,2,1346.0,CONDO,7,829700.0,3389.0,2021-09-18 01:28:00.000000,584017.0,286533.7060621498,2014-12-05 08:00:00.000000,1989,586.0,Yes,Yes,Yes,2,No,0,No,No,0,84,B+,A,C,A+
2082037851,"RESIDENCE FOUR Plan, Boulevard : Skyline",94568,Dublin,CA,37.7076,-121.8969,1074880.0,3,3,2178.0,TOWNHOUSE,7,1074880.0,3644.0,2021-09-17 16:16:00.000000,514005.0,286533.7060621498,,2021,494.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
2082037849,"RESIDENCE THREE Plan, Boulevard : Skyline",94568,Dublin,CA,37.7076,-121.8969,1019880.0,3,3,1563.0,TOWNHOUSE,8,1019880.0,3612.0,2021-09-16 16:16:00.000000,514005.0,286533.7060621498,,2021,653.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
63084826,4547 Brannigan St,94568,Dublin,CA,37.709056,-121.868365,1100000.0,4,4,2112.0,TOWNHOUSE,8,1199664.0,4222.0,2021-09-16 13:52:00.000000,725323.0,19771.000000000004,2004-08-20 07:00:00.000000,2004,521.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,84,B+,A,C,A+
2082037852,"RESIDENCE FIVE Plan, Boulevard : Skyline",94568,Dublin,CA,37.7076,-121.8969,1035880.0,3,3,1800.0,TOWNHOUSE,9,1035880.0,3644.0,2021-09-15 16:16:00.000000,514005.0,286533.7060621498,,2021,575.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
82845043,3769 Branding Iron Pl,94568,Dublin,CA,37.732532,-121.868706,1050000.0,3,3,1807.0,TOWNHOUSE,10,1152200.0,3599.0,2021-09-14 05:18:20.000000,394521.0,286533.7060621498,2012-04-26 07:00:00.000000,2007,581.0,Yes,Yes,Yes,2,Yes,0,No,No,2,84,B+,A,C,A+
2082037850,"RESIDENCE SIX Plan, Boulevard : Skyline",94568,Dublin,CA,37.7076,-121.8969,1096880.0,3,4,2492.0,TOWNHOUSE,11,1096880.0,3644.0,2021-09-13 16:16:00.000000,514005.0,286533.7060621498,,2021,440.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
2082037845,"RESIDENCE EIGHT Plan, Boulevard : Skyline",94568,Dublin,CA,37.7076,-121.8969,1009880.0,2,3,1706.0,TOWNHOUSE,12,1009880.0,3644.0,2021-09-12 16:16:00.000000,514005.0,286533.7060621498,,2021,592.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
25073464,7310 Croy Ln,94568,Dublin,CA,37.699117,-121.95628500000001,908000.0,3,3,1520.0,TOWNHOUSE,12,968600.0,3549.0,2021-09-12 12:33:08.000000,660628.0,286533.7060621498,2014-08-29 07:00:00.000000,1999,597.0,Yes,Yes,Yes,2,Yes,1,Yes,No,2,84,B+,A,C,A+
2081893402,"RESIDENCE ONE Plan, Boulevard : Skyline",94568,Dublin,CA,37.7076,-121.8969,1019880.0,3,3,1563.0,TOWNHOUSE,13,1019880.0,3644.0,2021-09-11 16:16:00.000000,514005.0,286533.7060621498,,2021,653.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
2081893403,"RESIDENCE TWO Plan, Boulevard : Skyline",94568,Dublin,CA,37.7076,-121.8969,1056880.0,3,3,2118.0,TOWNHOUSE,14,1056880.0,3644.0,2021-09-10 16:16:00.000000,514005.0,286533.7060621498,,2021,499.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
250133197,7094 Stags Leap Ln,94568,Dublin,CA,37.735363,-121.87181499999998,1150000.0,4,3,2029.0,CONDO,16,1242100.0,3923.0,2021-09-08 09:03:00.000000,869009.0,286533.7060621498,2017-03-02 08:00:00.000000,2017,567.0,Yes,Yes,Yes,2,Yes,0,Yes,No,0,84,B+,A,C,A+
2071057469,"Residence One Plan, Boulevard : Downing",94568,Dublin,CA,37.7076,-121.8969,1045880.0,2,3,1618.0,TOWNHOUSE,16,1045880.0,3593.0,2021-09-08 08:16:00.000000,514005.0,286533.7060621498,,2021,646.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
25072532,7762 Tuscany Dr,94568,Dublin,CA,37.727206,-121.91180200000001,659000.0,2,2,960.0,CONDO,-1,693600.0,2769.0,2021-10-04 15:42:02.611833,289151.0,11901.0,,1992,686.0,No,Yes,Yes,1,Yes,1,Yes,No,1,84,B+,A,C,A+
2082037847,"RESIDENCE SEVEN Plan, Boulevard : Skyline",94568,Dublin,CA,37.7076,-121.8969,1009880.0,2,3,1706.0,TOWNHOUSE,28,1009880.0,3644.0,2021-08-27 16:16:00.000000,514005.0,286533.7060621498,,2021,592.0,No,No,No,2,No,0,No,No,0,84,B+,A,C,A+
119589892,7010 N Mariposa Ln,94568,Dublin,CA,37.716615000000004,-121.91137900000001,1149000.0,4,4,2024.0,SINGLE_FAMILY,31,1247700.0,3999.0,2021-08-24 06:48:25.000000,654355.0,1488.0,2013-05-16 07:00:00.000000,2013,568.0,Yes,Yes,Yes,2,Yes,0,No,Yes,0,84,B+,A,C,A+
